,customer,real estate type,loan amount,mortgage collateral MV,additional collateral MV,additional collateral type,lgd
1350,corporate,office building,2118577.545596617,2577979.789341042,13911.481439952702,cash account,0.0
1351,corporate,office building,11145956.226482095,12874613.904895041,784914.5775321856,cash account,0.17343627809500192
1352,corporate,office building,4613825.368297535,5489700.074607696,7669.298693436542,cash account,0.19202345410659144
1353,corporate,office building,7203514.288029789,8769381.70083626,0.0,none,0.0
1354,corporate,office building,25749760.675016217,31557514.69091228,0.0,none,0.15267907188883453
1355,corporate,office building,6301644.816991378,7398693.340632532,787901.7919256849,cash account,0.0
1356,corporate,office building,23717632.25813176,27501394.636112534,3089224.0331740286,cash account,0.0
1357,corporate,office building,7137520.063767359,9011539.482564341,0.0,none,0.0
1358,corporate,office building,17333485.461848628,19827896.076656215,2388145.5350175397,cash account,0.12020453463515617
1359,corporate,office building,4513242.483947246,5720726.117604234,0.0,none,0.01531287128509429
1360,corporate,office building,14020773.037009196,18031937.8242011,687471.1809771445,cash account,0.1410988610381708
1361,corporate,office building,8997254.420192406,11822658.275491813,0.0,none,0.0
1362,corporate,office building,2553824.0855091084,3034893.524854015,52385.561681242565,cash account,0.10967494171693527
1363,corporate,office building,5868790.743721726,6985304.889971312,411888.93240551295,cash account,0.0
1364,corporate,office building,1604181.8102225093,1863397.6307878504,63534.14451082829,cash account,0.0
1365,corporate,office building,650909.5297118811,787585.1983140778,10986.289354232744,cash account,0.15074894507838957
1366,corporate,office building,9444350.179499462,10669808.940487184,521777.4294177051,cash account,0.24378782118926476
1367,corporate,office building,25083077.872777868,32219780.6438182,0.0,none,0.0
1368,corporate,office building,15410795.80604338,18650514.531172365,1427824.8127004781,cash account,0.20074004722206784
1369,corporate,office building,22741755.17416296,27662284.07057354,514871.4056260624,cash account,0.49054146836700774
1370,corporate,office building,1923516.8479224434,2241486.2808605353,199239.8508098449,cash account,0.0
1371,corporate,office building,4161641.0142602837,4853713.1449966235,174719.0276409056,cash account,0.22362716305155889
1372,corporate,office building,65126533.55833825,75155618.73419388,6530516.701752807,cash account,0.2100063599187093
1373,corporate,office building,31238488.2726882,37305082.38171177,3427907.9233202944,cash account,0.0
1374,corporate,office building,7008750.620749559,8290431.699043872,713729.6614816217,cash account,0.267234157245097
1375,corporate,office building,2262536.096693049,2773575.732325832,200905.86170060458,cash account,0.0
1376,corporate,office building,8233159.723669408,9274096.025148047,1098611.8402064429,cash account,0.2721233861120394
1377,corporate,office building,3308550.1820651297,4457028.254304455,0.0,none,0.17759520759975722
1378,corporate,office building,2475775.4014935615,3002543.262907401,0.0,none,0.0
1379,corporate,office building,7190167.291048768,8704181.749100765,109172.19422914008,cash account,0.21138014421107157
1380,corporate,office building,3317573.824684802,3580145.357215966,510902.4818862376,cash account,0.22387055805072872
1381,corporate,office building,4146856.4468587213,5168596.44714602,207010.1692369118,cash account,0.05291711821094192
1382,corporate,office building,7335921.676137907,8970332.112040728,0.0,none,0.0
1383,corporate,office building,29823649.67241216,36324753.645619646,1391680.4497078531,cash account,0.2765233048407753
1384,corporate,office building,5911673.4392366195,7717760.606848714,0.0,none,0.3172869596068378
1385,corporate,office building,4117610.880903616,4495514.38384354,309032.79762352386,cash account,0.0
1386,corporate,office building,13391993.14274343,16312488.41928735,368395.4127961981,cash account,0.012368680851711777
1387,corporate,office building,2324261.995534215,2833055.4275609464,14467.63249898701,cash account,0.0
1388,corporate,office building,26126072.377540335,27962251.286336455,5071862.358901684,cash account,0.0
1389,corporate,office building,4142887.235931409,4846354.468464248,512467.76646067697,cash account,0.4026400570504017
1390,corporate,office building,11585016.665453263,15800677.962871334,0.0,none,0.0
1391,corporate,office building,9400255.11593032,11851631.294116007,193381.91483021766,cash account,0.0
1392,corporate,office building,2623129.770321642,3344014.9026893764,87591.34295861525,cash account,0.0
1393,corporate,office building,2110475.732381564,2675395.1790488358,0.0,none,0.2617302448179073
1394,corporate,office building,30172014.066227913,40267652.87351077,0.0,none,0.0
1395,corporate,office building,1449974.857699979,1701488.1512582852,91525.24497059711,cash account,0.0
1396,corporate,office building,11669058.217198648,13022662.868925443,1335059.1756925941,cash account,0.0
1397,corporate,office building,7741318.040685236,10674387.248112522,0.0,none,0.09810657434767855
1398,corporate,office building,4469455.6709248405,5791870.718372688,0.0,none,0.2426787806953806
1399,corporate,office building,4251069.078230389,5234189.769460998,225114.22572635268,cash account,0.1458667432563673
1400,corporate,office building,32085209.64728151,42475786.40344148,0.0,none,0.0
1401,corporate,office building,3186725.9715806823,3577024.2285889974,471182.5599140623,cash account,0.20492107914732893
1402,corporate,office building,41225440.37723947,56007076.37327515,0.0,none,0.24743170108634277
1403,corporate,office building,13686987.55308006,17860432.045081,0.0,none,0.20381459635760393
1404,corporate,office building,8031456.211198998,10053966.058463925,0.0,none,0.28132155359905126
1405,corporate,office building,9165270.810967844,11045187.670770688,866877.2528617986,cash account,0.11360174148519414
1406,corporate,office building,6032435.54400205,7178299.456796302,458404.067784766,cash account,0.0
1407,corporate,office building,6887643.551424426,9069002.629580772,41842.54277605603,cash account,0.0
1408,corporate,office building,57744723.3724335,74120129.30755952,0.0,none,0.15395083209701904
1409,corporate,office building,2643319.5732156727,3340565.2429807168,0.0,none,0.07495835906795453
1410,corporate,office building,13881697.220381437,16302327.190538669,2272283.446392356,cash account,0.0
1411,corporate,office building,23860424.520610105,29367752.70967869,1380318.5609632018,cash account,0.0033170938189984716
1412,corporate,office building,18104263.212148108,23560770.07668282,0.0,none,0.0
1413,corporate,office building,3765730.4356180415,4196844.31587604,446540.74716200697,cash account,0.41338343697987856
1414,corporate,office building,8622955.939699482,10547824.442715967,0.0,none,0.0
1415,corporate,office building,35806312.136854805,43009315.77370537,2185337.619837094,cash account,0.0
1416,corporate,office building,3086444.0625525503,3557033.7626485,276576.0179020144,cash account,0.23209641207902307
1417,corporate,office building,5770952.333423833,6337536.483291687,1013195.6922345927,cash account,0.0
1418,corporate,office building,25256657.30369575,29599766.035918273,1963913.9278166215,cash account,0.2557846616771209
1419,corporate,office building,13820350.674886614,17260924.590480477,0.0,none,0.09638876822551812
1420,corporate,office building,10642145.11530878,12386417.868326249,597975.595033716,cash account,0.10216374432511427
1421,corporate,office building,6701253.190667209,7679279.417038228,681688.8848007461,cash account,0.0
1422,corporate,office building,15478018.710348386,17349891.447834246,937567.4541103553,cash account,0.3669835412287034
1423,corporate,office building,36644409.72638529,45697795.14682042,722939.7215086973,cash account,0.4833486845668303
1424,corporate,office building,6028956.410874642,7219168.857832182,606016.0794428856,cash account,0.0
1425,corporate,office building,1719712.6478852588,1862084.3020855035,240261.22227924512,cash account,0.4395498991064883
1426,corporate,office building,23325992.831743084,26525045.230431933,3222457.7806758946,cash account,0.2043405118938209
1427,corporate,office building,16130087.880664805,17924264.543694664,3971196.137357276,cash account,0.0
1428,corporate,office building,42081066.91693081,54670738.2536934,0.0,none,0.19896588880608498
1429,corporate,office building,10809736.079447443,11933347.307463333,1540714.2829736273,cash account,0.0
1430,corporate,office building,38283679.64886314,51405041.8861711,0.0,none,0.07296570541699454
1431,corporate,office building,7364722.396455052,10336736.526644856,0.0,none,0.10347647666207889
1432,corporate,office building,6469817.614618827,7460458.871294771,556914.6826404822,cash account,0.2412748014857715
1433,corporate,office building,13694677.06927722,17331486.723988798,0.0,none,0.10954665626424584
1434,corporate,office building,35883684.02016981,39511243.66876456,6094915.022973004,cash account,0.02788853950855036
1435,corporate,office building,7436247.350205367,9653981.82882152,0.0,none,0.0
1436,corporate,office building,5953705.340962615,7372444.084284809,394894.2396463403,cash account,0.1431301061969697
1437,corporate,office building,5962008.591875061,7137429.944052153,808976.4283729448,cash account,0.40245935430647706
1438,corporate,office building,8822224.232482813,11367406.461335525,0.0,none,0.0
1439,corporate,office building,17245793.854727015,19779649.587679543,1049079.0500111491,cash account,0.0
1440,corporate,office building,11966089.038187146,15531315.99928382,427646.6033268728,cash account,0.0
1441,corporate,office building,7310522.7902583815,8609026.286954299,462319.0350820811,cash account,0.11624967810461559
1442,corporate,office building,2486040.3359397477,3085694.810615093,0.0,none,0.09040633845556394
1443,corporate,office building,15370826.039877024,17477087.666192066,2915942.2152916184,cash account,0.0
1444,corporate,office building,10127728.826049238,13476214.04864119,0.0,none,0.15647560348759693
1445,corporate,office building,4011169.644892443,5149262.786221045,0.0,none,0.440420731807113
1446,corporate,office building,8768886.05756937,10759123.849344624,558178.71551741,cash account,0.0
1447,corporate,office building,20786936.342250183,23459846.38597817,2071437.052953588,cash account,0.4353913394789524
1448,corporate,office building,18603316.120577134,20591819.702859472,3625463.0787517447,cash account,0.10186253692333644
1449,corporate,office building,9992713.864043856,12251111.485484593,0.0,none,0.012412532256815063
1450,corporate,office building,3983861.4776003016,5055884.914240559,293224.7252153731,cash account,0.0
1451,corporate,office building,16481858.632114427,20719933.999769796,247894.24239337974,cash account,0.2053877360370396
1452,corporate,office building,6897549.395217959,8206697.035973362,296966.81756557134,cash account,0.1682087663464621
